date,state,total,phase2,mysj,call,web,children,children_solo,adolescents,elderly,comorb,oku
2021-12-06,W.P. Labuan,74330,18706,69448,15,4867,0,0,9420,6831,14725,1415
2021-12-06,W.P. Putrajaya,104755,24407,103357,36,1362,0,0,15461,5222,21394,2056
2021-12-07,Johor,3313487,881807,3188742,1140,123605,0,0,407757,449196,623091,90559
2021-12-07,Kedah,1581509,486473,1501205,826,79478,0,0,216411,239275,368997,43016
2021-12-07,Kelantan,1086680,315840,1004918,408,81354,0,0,160107,158501,237019,26935
2021-12-07,Melaka,765624,232605,743504,458,21662,0,0,97396,115388,174139,26386
2021-12-07,Negeri Sembilan,991288,303664,957683,562,33043,0,0,113888,151940,229953,28326
2021-12-07,Pahang,1174718,337116,1078869,541,95308,0,0,156707,170771,249575,29645
2021-12-07,Perak,1878746,613320,1762132,1359,115255,0,0,214055,342931,447459,46513
2021-12-07,Perlis,193757,69838,179905,170,13682,0,0,22026,32692,55821,5718
2021-12-07,Pulau Pinang,1560184,436370,1527129,758,32297,0,0,167251,235630,306882,38816
2021-12-07,Sabah,1942292,422530,1868301,310,73681,0,0,243525,188878,311289,31695
2021-12-07,Sarawak,1978362,578897,1721160,415,256787,0,0,240584,300677,425105,31157
2021-12-07,Selangor,5861998,1398306,5763282,2275,96441,0,0,651065,622729,1042409,138240
2021-12-07,Terengganu,855811,227920,799550,317,55944,0,0,134073,101681,176875,21349
2021-12-07,W.P. Kuala Lumpur,2181337,528864,2144720,1085,35532,0,0,190768,260886,374473,52033
2021-12-07,W.P. Labuan,74343,18709,69461,15,4867,0,0,9422,6833,14727,1415
2021-12-07,W.P. Putrajaya,104764,24408,103366,36,1362,0,0,15464,5222,21395,2056
2021-12-08,Johor,3314467,881895,3189777,1138,123552,0,0,407909,449242,623117,90584
2021-12-08,Kedah,1581791,486510,1501509,825,79457,0,0,216493,239296,369015,43027
2021-12-08,Kelantan,1086841,315859,1005100,408,81333,0,0,160167,158510,237024,26944
2021-12-08,Melaka,765734,232632,743618,457,21659,0,0,97423,115401,174157,26390
2021-12-08,Negeri Sembilan,991439,303688,957850,561,33028,0,0,113925,151950,229959,28334
2021-12-08,Pahang,1174909,337146,1079089,541,95279,0,0,156754,170781,249585,29656
2021-12-08,Perak,1879131,613375,1762575,1359,115197,0,0,214124,342966,447472,46528
2021-12-08,Perlis,193780,69842,179934,170,13676,0,0,22032,32696,55822,5718
2021-12-08,Pulau Pinang,1560465,436423,1527440,758,32267,0,0,167306,235662,306905,38830
2021-12-08,Sabah,1942703,422583,1868727,310,73666,0,0,243644,188912,311311,31704
2021-12-08,Sarawak,1978619,578933,1721471,414,256734,0,0,240654,300698,425115,31167
2021-12-08,Selangor,5862902,1398439,5764233,2274,96395,0,0,651377,622801,1042469,138272
2021-12-08,Terengganu,855949,227944,799703,317,55929,0,0,134134,101696,176883,21356
2021-12-08,W.P. Kuala Lumpur,2181684,528926,2145077,1085,35522,0,0,190851,260925,374492,52049
2021-12-08,W.P. Labuan,74357,18713,69476,15,4866,0,0,9424,6837,14729,1415
2021-12-08,W.P. Putrajaya,104769,24407,103372,36,1361,0,0,15466,5222,21394,2056
2021-12-09,Johor,3315318,881994,3190677,1138,123503,0,0,408045,449298,623156,90607
2021-12-09,Kedah,1582060,486554,1501812,825,79423,0,0,216565,239325,369034,43033
2021-12-09,Kelantan,1087005,315888,1005286,408,81311,0,0,160215,158526,237035,26952
2021-12-09,Melaka,765803,232646,743695,457,21651,0,0,97445,115409,174158,26392
2021-12-09,Negeri Sembilan,991587,303718,958015,561,33011,0,0,113962,151963,229970,28344
2021-12-09,Pahang,1175100,337174,1079306,541,95253,0,0,156801,170792,249596,29665
2021-12-09,Perak,1879401,613433,1762893,1359,115149,0,0,214167,342996,447486,46544
2021-12-09,Perlis,193796,69847,179953,170,13673,0,0,22038,32698,55823,5721
2021-12-09,Pulau Pinang,1560707,436459,1527700,758,32249,0,0,167366,235680,306917,38841
2021-12-09,Sabah,1943054,422634,1869104,310,73640,0,0,243752,188945,311331,31714
2021-12-09,Sarawak,1978881,578970,1721794,414,256673,0,0,240730,300711,425135,31178
2021-12-09,Selangor,5863766,1398579,5765127,2274,96365,0,0,651675,622857,1042553,138298
2021-12-09,Terengganu,856058,227964,799839,317,55902,0,0,134171,101708,176893,21356
2021-12-09,W.P. Kuala Lumpur,2182011,528978,2145426,1084,35501,0,0,190920,260949,374521,52060
2021-12-09,W.P. Labuan,74366,18714,69487,15,4864,0,0,9425,6838,14730,1415
2021-12-09,W.P. Putrajaya,104777,24408,103381,36,1360,0,0,15468,5222,21394,2057
2021-12-10,Johor,3316235,882095,3191641,1137,123457,0,0,408230,449349,623186,90637
2021-12-10,Kedah,1582262,486582,1502038,825,79399,0,0,216623,239343,369047,43036
2021-12-10,Kelantan,1087157,315914,1005459,408,81290,0,0,160273,158541,237046,26957
2021-12-10,Melaka,765878,232655,743782,457,21639,0,0,97464,115416,174163,26393
2021-12-10,Negeri Sembilan,991765,303742,958215,559,32991,0,0,114009,151979,229979,28344
2021-12-10,Pahang,1175300,337207,1079540,540,95220,0,0,156863,170804,249615,29678
2021-12-10,Perak,1879755,613488,1763302,1358,115095,0,0,214248,343035,447498,46562
2021-12-10,Perlis,193813,69849,179970,170,13673,0,0,22047,32699,55824,5721
2021-12-10,Pulau Pinang,1560921,436490,1527940,758,32223,0,0,167436,235699,306929,38846
2021-12-10,Sabah,1943426,422675,1869492,310,73624,0,0,243884,188968,311347,31725
2021-12-10,Sarawak,1979140,579005,1722125,414,256601,0,0,240822,300727,425153,31184
2021-12-10,Selangor,5864756,1398702,5766162,2272,96322,0,0,652039,622923,1042604,138329
2021-12-10,Terengganu,856144,227980,799937,317,55890,0,0,134205,101722,176900,21359
2021-12-10,W.P. Kuala Lumpur,2182388,529039,2145820,1084,35484,0,0,191027,260975,374551,52075
2021-12-10,W.P. Labuan,74378,18715,69499,15,4864,0,0,9428,6838,14730,1416
2021-12-10,W.P. Putrajaya,104786,24410,103391,36,1359,0,0,15470,5223,21397,2057
2021-12-11,Johor,3317048,882183,3192515,1136,123397,0,0,408386,449402,623209,90656
2021-12-11,Kedah,1582475,486632,1502267,824,79384,0,0,216685,239378,369070,43044
2021-12-11,Kelantan,1087318,315940,1005639,408,81271,0,0,160329,158553,237057,26965
2021-12-11,Melaka,765971,232670,743888,455,21628,0,0,97496,115428,174167,26396
2021-12-11,Negeri Sembilan,991895,303759,958363,559,32973,0,0,114038,151993,229979,28348
2021-12-11,Pahang,1175477,337233,1079743,540,95194,0,0,156934,170817,249628,29685
2021-12-11,Perak,1880038,613543,1763646,1356,115036,0,0,214290,343065,447522,46571
2021-12-11,Perlis,193829,69851,179990,170,13669,0,0,22055,32700,55823,5722
2021-12-11,Pulau Pinang,1561145,436526,1528184,757,32204,0,0,167495,235728,306942,38850
2021-12-11,Sabah,1943747,422703,1869824,310,73613,0,0,244004,188981,311362,31730
2021-12-11,Sarawak,1979408,579040,1722441,414,256553,0,0,240923,300744,425169,31193
2021-12-11,Selangor,5865554,1398812,5766992,2271,96291,0,0,652325,622987,1042645,138353
2021-12-11,Terengganu,856252,228002,800057,317,55878,0,0,134241,101728,176910,21366
2021-12-11,W.P. Kuala Lumpur,2182716,529093,2146163,1082,35471,0,0,191132,261007,374569,52088
2021-12-11,W.P. Labuan,74386,18715,69507,15,4864,0,0,9429,6838,14730,1416
2021-12-11,W.P. Putrajaya,104805,24417,103410,36,1359,0,0,15479,5226,21401,2058
2021-12-12,Johor,3317943,882278,3193478,1136,123329,0,0,408594,449455,623235,90673
2021-12-12,Kedah,1582712,486691,1502547,824,79341,0,0,216755,239423,369092,43052
2021-12-12,Kelantan,1087501,315976,1005842,408,81251,0,0,160386,158575,237072,26973
2021-12-12,Melaka,766052,232684,743975,455,21622,0,0,97520,115433,174173,26399
2021-12-12,Negeri Sembilan,992017,303776,958503,558,32956,0,0,114079,152000,229983,28356
2021-12-12,Pahang,1175632,337258,1079938,539,95155,0,0,156990,170829,249636,29693
2021-12-12,Perak,1880355,613593,1764016,1356,114983,0,0,214375,343095,447522,46581
2021-12-12,Perlis,193842,69854,180009,170,13663,0,0,22062,32701,55823,5724
2021-12-12,Pulau Pinang,1561377,436570,1528434,755,32188,0,0,167568,235751,306962,38859
2021-12-12,Sabah,1944122,422739,1870218,310,73594,0,0,244153,189007,311374,31734
2021-12-12,Sarawak,1979726,579089,1722840,414,256472,0,0,241032,300762,425198,31207
2021-12-12,Selangor,5866298,1398915,5767764,2271,96263,0,0,652615,623036,1042700,138382
2021-12-12,Terengganu,856369,228027,800196,317,55856,0,0,134291,101741,176920,21368
2021-12-12,W.P. Kuala Lumpur,2183051,529139,2146511,1080,35460,0,0,191245,261030,374593,52102
2021-12-12,W.P. Labuan,74393,18717,69514,15,4864,0,0,9432,6840,14731,1416
2021-12-12,W.P. Putrajaya,104814,24418,103419,36,1359,0,0,15483,5226,21402,2058
2021-12-13,Johor,3318868,882390,3194466,1135,123267,0,0,408798,449511,623280,90693
2021-12-13,Kedah,1582987,486737,1502856,824,79307,0,0,216854,239456,369111,43057
2021-12-13,Kelantan,1087700,316005,1006072,408,81220,0,0,160480,158593,237087,26982
2021-12-13,Melaka,766170,232699,744104,455,21611,0,0,97562,115438,174181,26400
2021-12-13,Negeri Sembilan,992230,303814,958743,558,32929,0,0,114154,152023,230000,28367
2021-12-13,Pahang,1175863,337286,1080209,539,95115,0,0,157081,170848,249645,29699
2021-12-13,Perak,1880769,613669,1764516,1356,114897,0,0,214497,343144,447541,46596
2021-12-13,Perlis,193869,69861,180041,170,13658,0,0,22074,32705,55827,5726
2021-12-13,Pulau Pinang,1561694,436606,1528786,753,32155,0,0,167650,235778,306971,38863
2021-12-13,Sabah,1944584,422800,1870699,310,73575,0,0,244306,189043,311400,31746
2021-12-13,Sarawak,1980088,579156,1723308,412,256368,0,0,241143,300799,425236,31221
2021-12-13,Selangor,5867408,1399070,5768927,2268,96213,0,0,653031,623112,1042782,138419
2021-12-13,Terengganu,856550,228052,800407,317,55826,0,0,134360,101754,176932,21376
2021-12-13,W.P. Kuala Lumpur,2183467,529198,2146948,1078,35441,0,0,191365,261066,374625,52114
2021-12-13,W.P. Labuan,74408,18718,69529,15,4864,0,0,9438,6841,14731,1416
2021-12-13,W.P. Putrajaya,104840,24420,103445,36,1359,0,0,15498,5227,21404,2058
2021-12-14,Johor,3319794,882483,3195453,1133,123208,0,0,408966,449563,623313,90720
2021-12-14,Kedah,1583265,486792,1503173,822,79270,0,0,216939,239489,369131,43068
2021-12-14,Kelantan,1087901,316041,1006308,408,81185,0,0,160563,158611,237101,26992
2021-12-14,Melaka,766289,232718,744238,454,21597,0,0,97607,115447,174190,26403
2021-12-14,Negeri Sembilan,992410,303847,958945,556,32909,0,0,114203,152047,230012,28368
2021-12-14,Pahang,1176043,337320,1080431,538,95074,0,0,157146,170865,249659,29709
2021-12-14,Perak,1881116,613727,1764912,1353,114851,0,0,214575,343181,447556,46610
2021-12-14,Perlis,193897,69867,180071,170,13656,0,0,22088,32708,55830,5727
2021-12-14,Pulau Pinang,1561939,436647,1529050,751,32138,0,0,167718,235803,306988,38875
2021-12-14,Sabah,1944975,422861,1871112,310,73553,0,0,244438,189078,311429,31763
2021-12-14,Sarawak,1980406,579187,1723697,412,256297,0,0,241235,300818,425250,31229
2021-12-14,Selangor,5868461,1399202,5770015,2266,96180,0,0,653392,623170,1042853,138454
2021-12-14,Terengganu,856681,228084,800559,316,55806,0,0,134411,101766,176951,21382
2021-12-14,W.P. Kuala Lumpur,2183906,529243,2147406,1074,35426,0,0,191491,261090,374641,52126
2021-12-14,W.P. Labuan,74419,18722,69540,15,4864,0,0,9443,6845,14732,1416
2021-12-14,W.P. Putrajaya,104864,24424,103469,36,1359,0,0,15502,5228,21405,2060
2021-12-15,Johor,3320880,882593,3196623,1132,123125,0,0,409155,449621,623370,90733
2021-12-15,Kedah,1583516,486839,1503466,821,79229,0,0,217013,239527,369149,43074
2021-12-15,Kelantan,1088078,316071,1006521,408,81149,0,0,160644,158623,237123,26997
2021-12-15,Melaka,766399,232736,744357,454,21588,0,0,97639,115461,174198,26405
2021-12-15,Negeri Sembilan,992588,303880,959137,556,32895,0,0,114259,152064,230027,28374
2021-12-15,Pahang,1176262,337362,1080689,537,95036,0,0,157193,170889,249682,29719
2021-12-15,Perak,1881487,613784,1765343,1353,114791,0,0,214667,343218,447579,46615
2021-12-15,Perlis,193930,69876,180109,170,13651,0,0,22096,32717,55832,5727
2021-12-15,Pulau Pinang,1562197,436699,1529325,751,32121,0,0,167770,235832,307015,38881
2021-12-15,Sabah,1945387,422916,1871542,310,73535,0,0,244558,189113,311449,31775
2021-12-15,Sarawak,1980704,579230,1724079,411,256214,0,0,241321,300841,425261,31240
2021-12-15,Selangor,5869601,1399367,5771196,2266,96139,0,0,653755,623255,1042942,138484
2021-12-15,Terengganu,856832,228111,800728,316,55788,0,0,134471,101779,176968,21387
2021-12-15,W.P. Kuala Lumpur,2184323,529309,2147843,1071,35409,0,0,191621,261133,374668,52138
2021-12-15,W.P. Labuan,74436,18723,69558,15,4863,0,0,9454,6845,14733,1416
2021-12-15,W.P. Putrajaya,104881,24425,103487,36,1358,0,0,15511,5229,21405,2060
2021-12-16,Johor,3321934,882716,3197748,1131,123055,0,0,409345,449696,623418,90758
2021-12-16,Kedah,1583779,486882,1503761,821,79197,0,0,217080,239556,369166,43083
2021-12-16,Kelantan,1088248,316097,1006733,405,81110,0,0,160702,158641,237126,27002
2021-12-16,Melaka,766524,232770,744491,454,21579,0,0,97672,115474,174220,26411
2021-12-16,Negeri Sembilan,992792,303913,959365,556,32871,0,0,114316,152082,230045,28381
2021-12-16,Pahang,1176464,337380,1080946,537,94981,0,0,157255,170895,249678,29723
2021-12-16,Perak,1881898,613852,1765819,1350,114729,0,0,214764,343262,447592,46626
2021-12-16,Perlis,193956,69880,180139,169,13648,0,0,22104,32718,55834,5729
2021-12-16,Pulau Pinang,1562537,436763,1529685,751,32101,0,0,167832,235870,307051,38895
2021-12-16,Sabah,1945797,422962,1871980,310,73507,0,0,244701,189141,311469,31785
2021-12-16,Sarawak,1981014,579267,1724448,411,256155,0,0,241394,300865,425280,31247
2021-12-16,Selangor,5870734,1399542,5772370,2263,96101,0,0,654147,623336,1043032,138525
2021-12-16,Terengganu,856954,228135,800870,316,55768,0,0,134519,101788,176976,21396
2021-12-16,W.P. Kuala Lumpur,2184708,529356,2148240,1071,35397,0,0,191738,261156,374694,52150
2021-12-16,W.P. Labuan,74447,18725,69569,15,4863,0,0,9458,6845,14735,1416
2021-12-16,W.P. Putrajaya,104896,24428,103504,36,1356,0,0,15516,5230,21408,2062
2021-12-17,Johor,3323017,882818,3198889,1131,122997,0,0,409529,449757,623452,90778
2021-12-17,Kedah,1584011,486927,1504028,821,79162,0,0,217151,239587,369181,43087
2021-12-17,Kelantan,1088415,316130,1006937,404,81074,0,0,160753,158657,237145,27009
2021-12-17,Melaka,766651,232789,744626,454,21571,0,0,97696,115486,174231,26415
2021-12-17,Negeri Sembilan,992953,303943,959561,556,32836,0,0,114364,152096,230054,28392
2021-12-17,Pahang,1176618,337396,1081130,537,94951,0,0,157303,170901,249686,29726
2021-12-17,Perak,1882291,613912,1766295,1348,114648,0,0,214834,343305,447604,46635
2021-12-17,Perlis,193980,69884,180171,168,13641,0,0,22114,32721,55836,5730
2021-12-17,Pulau Pinang,1562799,436801,1529965,751,32083,0,0,167881,235898,307065,38899
2021-12-17,Sabah,1946221,423020,1872419,310,73492,0,0,244845,189180,311495,31792
2021-12-17,Sarawak,1981263,579298,1724755,411,256097,0,0,241465,300881,425302,31259
2021-12-17,Selangor,5871792,1399707,5773477,2261,96054,0,0,654455,623408,1043114,138576
2021-12-17,Terengganu,857062,228149,800996,316,55750,0,0,134564,101802,176975,21399
2021-12-17,W.P. Kuala Lumpur,2185089,529422,2148638,1071,35380,0,0,191811,261192,374729,52168
2021-12-17,W.P. Labuan,74459,18725,69584,15,4860,0,0,9461,6845,14735,1416
2021-12-17,W.P. Putrajaya,104914,24431,103523,35,1356,0,0,15523,5233,21409,2062
2021-12-18,Johor,3323897,882912,3199822,1129,122946,0,0,409660,449815,623479,90803
2021-12-18,Kedah,1584236,486968,1504288,821,79127,0,0,217216,239608,369196,43100
2021-12-18,Kelantan,1088540,316148,1007077,404,81059,0,0,160803,158667,237156,27013
2021-12-18,Melaka,766738,232806,744719,454,21565,0,0,97717,115496,174240,26420
2021-12-18,Negeri Sembilan,993084,303968,959708,556,32820,0,0,114402,152108,230057,28401
2021-12-18,Pahang,1176745,337406,1081286,535,94924,0,0,157337,170909,249681,29731
2021-12-18,Perak,1882625,613966,1766681,1348,114596,0,0,214902,343343,447615,46647
2021-12-18,Perlis,193993,69886,180187,168,13638,0,0,22119,32723,55838,5730
2021-12-18,Pulau Pinang,1563056,436837,1530236,750,32070,0,0,167956,235919,307080,38912
2021-12-18,Sabah,1946558,423062,1872773,310,73475,0,0,244972,189203,311512,31802
2021-12-18,Sarawak,1981453,579338,1724996,410,256047,0,0,241519,300903,425322,31268
2021-12-18,Selangor,5872393,1399795,5774100,2259,96034,0,0,654624,623454,1043162,138596
2021-12-18,Terengganu,857152,228166,801103,316,55733,0,0,134599,101814,176987,21403
2021-12-18,W.P. Kuala Lumpur,2185424,529460,2148982,1071,35371,0,0,191886,261210,374746,52178
2021-12-18,W.P. Labuan,74469,18725,69595,15,4859,0,0,9466,6845,14735,1416
2021-12-18,W.P. Putrajaya,104926,24433,103536,35,1355,0,0,15531,5233,21410,2063
2021-12-19,Johor,3324775,883021,3200749,1127,122899,0,0,409832,449875,623516,90827
2021-12-19,Kedah,1584464,487006,1504556,821,79087,0,0,217279,239632,369207,43107
2021-12-19,Kelantan,1088672,316175,1007233,404,81035,0,0,160846,158681,237168,27018
2021-12-19,Melaka,766811,232823,744799,454,21558,0,0,97740,115505,174250,26426
2021-12-19,Negeri Sembilan,993198,303980,959836,556,32806,0,0,114441,152113,230063,28408
2021-12-19,Pahang,1176835,337416,1081396,535,94904,0,0,157359,170917,249685,29732
2021-12-19,Perak,1882874,614002,1766975,1347,114552,0,0,214948,343366,447612,46662
2021-12-19,Perlis,194011,69888,180211,168,13632,0,0,22126,32725,55842,5732
2021-12-19,Pulau Pinang,1563275,436879,1530469,750,32056,0,0,168008,235948,307093,38920
2021-12-19,Sabah,1946892,423101,1873115,310,73467,0,0,245090,189228,311531,31808
2021-12-19,Sarawak,1981731,579374,1725321,410,256000,0,0,241589,300928,425341,31271
2021-12-19,Selangor,5872936,1399868,5774670,2258,96008,0,0,654763,623482,1043196,138620
2021-12-19,Terengganu,857237,228181,801208,316,55713,0,0,134621,101822,176996,21404
2021-12-19,W.P. Kuala Lumpur,2185752,529518,2149324,1071,35357,0,0,191949,261243,374772,52190
2021-12-19,W.P. Labuan,74480,18727,69608,15,4857,0,0,9470,6845,14737,1416
2021-12-19,W.P. Putrajaya,104934,24435,103544,35,1355,0,0,15536,5235,21411,2063
2021-12-20,Johor,3325674,883125,3201703,1126,122845,0,0,409982,449933,623552,90852
2021-12-20,Kedah,1584715,487055,1504839,820,79056,0,0,217345,239664,369227,43119
2021-12-20,Kelantan,1088824,316212,1007407,404,81013,0,0,160906,158695,237190,27022
2021-12-20,Melaka,766922,232842,744919,454,21549,0,0,97774,115515,174260,26432
2021-12-20,Negeri Sembilan,993326,303999,959981,556,32789,0,0,114491,152124,230073,28414
2021-12-20,Pahang,1176953,337432,1081536,535,94882,0,0,157381,170927,249690,29735
2021-12-20,Perak,1883193,614055,1767344,1347,114502,0,0,215005,343402,447620,46670
2021-12-20,Perlis,194028,69890,180234,168,13626,0,0,22132,32726,55843,5732
2021-12-20,Pulau Pinang,1563526,436920,1530742,747,32037,0,0,168052,235975,307109,38924
2021-12-20,Sabah,1947306,423161,1873554,310,73442,0,0,245229,189269,311556,31811
2021-12-20,Sarawak,1982046,579434,1725727,409,255910,0,0,241685,300963,425368,31283
2021-12-20,Selangor,5873719,1399975,5775486,2257,95976,0,0,654985,623533,1043252,138633
2021-12-20,Terengganu,857334,228199,801324,316,55694,0,0,134665,101831,177008,21407
2021-12-20,W.P. Kuala Lumpur,2186077,529570,2149661,1070,35346,0,0,192018,261274,374795,52202
2021-12-20,W.P. Labuan,74497,18729,69625,15,4857,0,0,9475,6847,14737,1416
2021-12-20,W.P. Putrajaya,104947,24437,103557,35,1355,0,0,15545,5236,21413,2064
2021-12-21,Johor,3326709,883218,3202798,1125,122786,0,0,410157,449992,623588,90873
2021-12-21,Kedah,1584939,487095,1505080,820,79039,0,0,217396,239689,369251,43122
2021-12-21,Kelantan,1088998,316244,1007607,404,80987,0,0,160975,158713,237202,27032
2021-12-21,Melaka,767008,232860,745012,454,21542,0,0,97786,115526,174264,26436
2021-12-21,Negeri Sembilan,993458,304017,960128,555,32775,0,0,114525,152133,230073,28417
2021-12-21,Pahang,1177068,337439,1081669,534,94865,0,0,157401,170934,249693,29736
2021-12-21,Perak,1883544,614106,1767756,1347,114441,0,0,215071,343436,447622,46679
2021-12-21,Perlis,194042,69894,180250,168,13624,0,0,22138,32729,55846,5732
2021-12-21,Pulau Pinang,1563788,436956,1531017,746,32025,0,0,168110,235997,307124,38931
2021-12-21,Sabah,1947693,423213,1873960,309,73424,0,0,245349,189300,311581,31821
2021-12-21,Sarawak,1982338,579479,1726082,409,255847,0,0,241777,300987,425399,31290
2021-12-21,Selangor,5874521,1400092,5776324,2253,95944,0,0,655223,623589,1043306,138667
2021-12-21,Terengganu,857434,228217,801439,316,55679,0,0,134707,101840,177018,21410
2021-12-21,W.P. Kuala Lumpur,2186412,529608,2150014,1068,35330,0,0,192103,261302,374813,52207
2021-12-21,W.P. Labuan,74511,18728,69642,15,4854,0,0,9483,6847,14735,1417
2021-12-21,W.P. Putrajaya,104962,24439,103572,35,1355,0,0,15552,5237,21415,2064
2021-12-22,Johor,3327637,883313,3203792,1121,122724,0,0,410335,450054,623625,90893
2021-12-22,Kedah,1585173,487126,1505356,819,78998,0,0,217455,239712,369259,43125
2021-12-22,Kelantan,1089145,316271,1007778,404,80963,0,0,161030,158727,237215,27035
2021-12-22,Melaka,767094,232869,745107,454,21533,0,0,97801,115530,174267,26438
2021-12-22,Negeri Sembilan,993593,304032,960276,555,32762,0,0,114578,152144,230076,28419
2021-12-22,Pahang,1177182,337456,1081803,534,94845,0,0,157423,170938,249699,29746
2021-12-22,Perak,1883893,614174,1768147,1347,114399,0,0,215134,343486,447637,46696
2021-12-22,Perlis,194067,69899,180283,168,13616,0,0,22145,32731,55850,5732
2021-12-22,Pulau Pinang,1564013,436994,1531257,746,32010,0,0,168156,236028,307140,38938
2021-12-22,Sabah,1948090,423269,1874377,309,73404,0,0,245491,189336,311602,31830
2021-12-22,Sarawak,1982616,579527,1726436,409,255771,0,0,241869,301014,425427,31298
2021-12-22,Selangor,5875249,1400183,5777085,2253,95911,0,0,655429,623639,1043347,138691
2021-12-22,Terengganu,857546,228235,801568,316,55662,0,0,134764,101849,177024,21414
2021-12-22,W.P. Kuala Lumpur,2186761,529658,2150376,1068,35317,0,0,192188,261327,374836,52219
2021-12-22,W.P. Labuan,74519,18727,69655,15,4849,0,0,9486,6846,14733,1417
2021-12-22,W.P. Putrajaya,104968,24439,103579,35,1354,0,0,15556,5237,21415,2064
2021-12-23,Johor,3328403,883390,3204596,1120,122687,0,0,410471,450102,623659,90904
2021-12-23,Kedah,1585393,487153,1505611,818,78964,0,0,217523,239729,369268,43130
2021-12-23,Kelantan,1089290,316295,1007945,404,80941,0,0,161073,158739,237231,27039
2021-12-23,Melaka,767177,232883,745196,454,21527,0,0,97823,115540,174272,26440
2021-12-23,Negeri Sembilan,993722,304056,960421,555,32746,0,0,114609,152157,230090,28422
2021-12-23,Pahang,1177304,337478,1081935,534,94835,0,0,157443,170946,249708,29755
2021-12-23,Perak,1884164,614225,1768463,1347,114354,0,0,215203,343522,447646,46703
2021-12-23,Perlis,194084,69901,180302,168,13614,0,0,22153,32732,55851,5732
2021-12-23,Pulau Pinang,1564200,437031,1531466,746,31988,0,0,168192,236044,307157,38949
2021-12-23,Sabah,1948422,423314,1874725,309,73388,0,0,245610,189361,311623,31837
2021-12-23,Sarawak,1982872,579571,1726746,409,255717,0,0,241930,301033,425451,31308
2021-12-23,Selangor,5875976,1400284,5777848,2252,95876,0,0,655630,623695,1043391,138711
2021-12-23,Terengganu,857636,228242,801674,316,55646,0,0,134801,101860,177020,21416
2021-12-23,W.P. Kuala Lumpur,2187049,529700,2150675,1068,35306,0,0,192259,261348,374853,52231
2021-12-23,W.P. Labuan,74522,18727,69659,15,4848,0,0,9489,6846,14733,1417
2021-12-23,W.P. Putrajaya,104980,24440,103591,35,1354,0,0,15562,5237,21415,2065
2021-12-24,Johor,3329159,883479,3205394,1120,122645,0,0,410616,450158,623677,90930
2021-12-24,Kedah,1585569,487184,1505805,818,78946,0,0,217582,239745,369285,43139
2021-12-24,Kelantan,1089404,316318,1008074,404,80926,0,0,161114,158755,237238,27042
2021-12-24,Melaka,767239,232892,745270,454,21515,0,0,97842,115547,174272,26445
2021-12-24,Negeri Sembilan,993825,304071,960540,555,32730,0,0,114641,152166,230095,28423
2021-12-24,Pahang,1177399,337491,1082052,534,94813,0,0,157459,170947,249717,29755
2021-12-24,Perak,1884464,614261,1768806,1346,114312,0,0,215275,343547,447650,46714
2021-12-24,Perlis,194098,69903,180320,168,13610,0,0,22158,32732,55852,5733
2021-12-24,Pulau Pinang,1564416,437068,1531706,746,31964,0,0,168248,236068,307166,38955
2021-12-24,Sabah,1948757,423362,1875077,309,73371,0,0,245748,189384,311648,31848
2021-12-24,Sarawak,1983119,579611,1727039,409,255671,0,0,242022,301054,425464,31318
2021-12-24,Selangor,5876661,1400382,5778556,2252,95853,0,0,655845,623736,1043451,138729
2021-12-24,Terengganu,857725,228263,801776,316,55633,0,0,134830,101875,177026,21422
2021-12-24,W.P. Kuala Lumpur,2187332,529741,2150969,1068,35295,0,0,192322,261372,374870,52239
2021-12-24,W.P. Labuan,74529,18727,69669,15,4845,0,0,9492,6846,14733,1417
2021-12-24,W.P. Putrajaya,104989,24439,103600,35,1354,0,0,15570,5237,21414,2065
2021-12-25,Johor,3329742,883540,3206002,1120,122620,0,0,410736,450186,623700,90955
2021-12-25,Kedah,1585713,487219,1505983,818,78912,0,0,217627,239766,369301,43144
2021-12-25,Kelantan,1089491,316335,1008183,403,80905,0,0,161146,158766,237238,27047
2021-12-25,Melaka,767298,232899,745333,454,21511,0,0,97859,115551,174274,26446
2021-12-25,Negeri Sembilan,993901,304086,960626,554,32721,0,0,114654,152174,230097,28427
2021-12-25,Pahang,1177492,337504,1082156,534,94802,0,0,157491,170950,249720,29759
2021-12-25,Perak,1884693,614301,1769074,1346,114273,0,0,215340,343574,447662,46722
2021-12-25,Perlis,194114,69908,180338,168,13608,0,0,22165,32735,55851,5735
2021-12-25,Pulau Pinang,1564579,437094,1531883,746,31950,0,0,168297,236086,307174,38963
2021-12-25,Sabah,1949025,423389,1875357,309,73359,0,0,245848,189406,311655,31850
2021-12-25,Sarawak,1983260,579641,1727223,409,255628,0,0,242061,301068,425477,31325
2021-12-25,Selangor,5877188,1400445,5779104,2252,95832,0,0,656034,623766,1043478,138750
2021-12-25,Terengganu,857802,228278,801865,316,55621,0,0,134856,101885,177031,21424
2021-12-25,W.P. Kuala Lumpur,2187531,529780,2151176,1068,35287,0,0,192375,261395,374883,52252
2021-12-25,W.P. Labuan,74533,18727,69674,15,4844,0,0,9493,6846,14733,1417
2021-12-25,W.P. Putrajaya,105000,24438,103613,35,1352,0,0,15579,5237,21413,2065
2021-12-26,Johor,3330418,883616,3206718,1119,122581,0,0,410861,450238,623718,90968
